x_peak,y_peak,peak_value
1744.0,1703.0,433.5036731359993
1740.0,1702.0,1351.7224231359992
1742.0,1700.0,1290.7536731359992
1736.0,1701.0,1732.7536731359992
1740.0,1701.0,1920.5036731359992
1737.0,1704.0,2230.003673135999
1737.0,1701.0,1839.7536731359992
1740.0,1704.0,2409.4567981359996
1738.0,1700.0,2517.097423135999
1739.0,1705.0,2076.441173135999
1743.0,1702.0,2131.503673135999
1740.0,1702.0,1660.9411731359992
