x_peak,y_peak,peak_value
2057.0,1761.0,396.69117313599924
2059.0,1758.0,460.75367313599924
2051.0,1760.0,445.7536731359993
2055.0,1757.0,581.6286731359993
2053.0,1759.0,524.0036731359993
2055.0,1762.0,734.8317981359992
2059.0,1761.0,411.5036731359993
